ID,Round_Numb,Year,Show,Date,Show_Round,Class_Short,Class Numb,Class_Round,Full_Group,Group_State,EA_Tot_Sc,EA_Tot_Rnk,MA_Tot_Sc,MA_Tot_Rnk,DA_Tot_Sc,DA_Tot_Rnk,Tot_GE_Sc,Tot_GE_Rnk,Subtot_Sc,Subtot_Rnk,Pen_Sc,Tot_Sc,Seed Score,Tot_Rnk,Ovr_Rnk,Attend,WC Round,Prv Class,Prv Attend,Prv WC Round,Prv Fin Score,Prv Fin Place,Fin Score,Fin Place,Finalist
782,1,2024,Bakersfield Regional,3/23/2024,Prelims,SA,2,Round 1,Costa Mesa HS (CA),CA,14.43,6,13.41,9,15.1,8,32.3,3,75.24,5,0,75.24,75.24,5,11,1,1,2,0,0,0,0,76.12,93,0
800,1,2024,Bakersfield Regional,3/23/2024,Prelims,IA,1,-,Maharlika (CA),CA,16.61,1,15.41,2,16.5,2,34.6,1,83.12,2,0,83.12,83.12,2,2,1,3,3,1,1,73.6,38,87.37,13,1
802,1,2024,Bakersfield Regional,3/23/2024,Prelims,SO,4,-,Clovis HS (CA),CA,15.9,1,15.3,1,16.8,1,33.6,1,81.6,1,0,81.6,81.60,1,1,1,2,4,0,0,0,0,84.8,26,0
803,1,2024,Bakersfield Regional,3/23/2024,Prelims,SO,4,-,Downey HS (CA),CA,15.2,2,15,2,16.1,2,31.7,2,78,2,0,78,78.00,2,2,1,1,4,0,0,0,0,80.7,29,0
807,1,2024,Bakersfield Regional,3/23/2024,Prelims,IO,3,-,i-Squared (CA),CA,16.2,1,16.7,2,17.3,1,33.9,2,84.1,1,0,84.1,84.10,1,1,1,3,3,1,3,81.75,15,86.4,15,1
808,1,2024,Bakersfield Regional,3/23/2024,Prelims,IO,3,-,Emerald (CA),CA,15.8,2,16.8,1,16.8,2,34.6,1,84,2,0,84,84.00,2,2,1,3,3,1,3,84.35,12,87,11,1
809,1,2024,Bakersfield Regional,3/23/2024,Prelims,IO,3,-,ZEUS Independent (CA),CA,15.4,3,15.7,4,16.4,3,33.1,3,80.6,3,0,80.6,80.60,3,3,1,1,3,1,1,80.5,29,83.3,27,0
810,1,2024,Bakersfield Regional,3/23/2024,Prelims,IO,3,-,Elan Winterguard (CA),CA,15,4,15.8,3,16.1,4,32,4,78.9,4,0.1,78.8,78.80,4,4,1,1,3,1,2,85,16,81.7,28,0
811,1,2024,Bakersfield Regional,3/23/2024,Prelims,SW,6,-,Arcadia HS (CA),CA,18.5,1,18.4,1,18.4,1,36.3,1,91.6,1,0,91.6,91.60,1,1,1,3,6,1,3,91.9,5,96.7,2,1
812,1,2024,Bakersfield Regional,3/23/2024,Prelims,SW,6,-,Chino Hills HS (CA),CA,15.5,2,14.5,2,16.1,2,32.8,2,78.9,2,0.1,78.8,78.80,2,2,1,2,6,1,3,81.6,14,81.8,17,0
813,1,2024,Bakersfield Regional,3/23/2024,Prelims,IW,5,-,Icon Winter Guard (CA),CA,16.8,1,16.5,1,17.2,1,34.5,1,85,1,0,85,85.00,1,1,1,3,5,1,2,79.2,21,84.6,14,1
814,1,2024,Bakersfield Regional,3/23/2024,Prelims,IW,5,-,In Motion Performance Ensemble (CA),CA,15.8,2,15.7,2,16.1,2,31.9,2,79.5,2,0.1,79.4,79.40,2,2,1,2,5,1,2,79.4,20,80.3,21,0
843,1,2024,Colorado Springs Regional,3/23/2024,Prelims,IA,1,-,Malachi A (CO),CO,15.47,1,15.81,1,16.6,1,31.4,1,79.28,1,0,79.28,79.28,1,1,1,2,1,0,0,0,0,83.53,34,0
851,1,2024,Colorado Springs Regional,3/23/2024,Prelims,IO,3,-,Anesidora (CO),CO,15.6,1,16.3,1,15.1,1,32.8,1,79.8,1,0,79.8,79.80,1,1,1,2,3,1,2,81.2,21,84.7,20,0
852,1,2024,Colorado Springs Regional,3/23/2024,Prelims,IW,5,-,Malachi (CO),CO,17,1,16.6,1,17,1,34.2,1,84.8,1,0,84.8,84.80,1,1,1,3,5,1,2,81.6,18,86.6,12,1
853,1,2024,Colorado Springs Regional,3/23/2024,Prelims,IW,5,-,Zenith (CO),CO,10.6,2,11.3,2,11.9,2,23.5,2,57.3,2,0,57.3,57.30,2,2,1,1,5,0,0,0,0,67.6,32,0
854,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Lockport Township HS (IL),IL,17.21,3,17.39,3,17.9,1,36,1,88.5,1,0,88.5,88.50,1,1,1,3,2,1,3,84.41,19,96.21,2,1
857,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Worthington Kilbourne HS (OH),OH,15.61,9,14.94,11,16.7,4,35,2,82.25,4,0,82.25,82.25,4,11,1,2,2,1,3,89.925,11,87.295,29,0
858,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Lakota West HS (OH),OH,16.68,4,15.65,8,15.4,9,33.8,3,81.53,5,0,81.53,81.53,5,12,1,2,2,0,0,0,0,85.96,48,0
859,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Lafayette HS (MO),MO,15.21,11,16.52,5,16.4,5,32.3,6,80.43,6,0,80.43,80.43,6,13,1,2,2,1,2,84.85,38,85.69,50,0
860,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Elizabethtown HS (KY),KY,15.93,7,15.92,7,15.9,6,32.3,6,80.05,7,0,80.05,80.05,7,14,1,2,2,0,0,0,0,85.51,51,0
861,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Campbell County HS (KY),KY,16.48,5,15.21,9,15.7,7,32.1,8,79.49,8,0,79.49,79.49,8,15,1,1,2,0,0,0,0,77.82,81,0
862,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Beavercreek HS (OH),OH,16.08,6,16.6,4,15.2,10,31.4,11,79.28,9,0,79.28,79.28,9,16,1,1,2,1,1,78.48,92,74.39,105,0
863,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Springboro HS (OH),OH,15.29,10,16.33,6,15.6,8,32,9,79.22,10,0,79.22,79.22,10,17,1,1,2,1,2,83.22,49,80.17,66,0
864,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 1,Central Crossing HS (OH),OH,15.62,8,15.02,10,15,11,32,9,77.64,11,0,77.64,77.64,11,20,1,1,2,1,2,84.12,44,75.65,97,0
865,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Kettering Fairmont HS (OH),OH,17.13,2,17.39,2,16.9,4,36.5,1,87.92,1,0,87.92,87.92,1,2,1,3,2,1,3,85.77,18,89.69,14,1
866,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Lafayette HS (KY),KY,17.47,1,17.8,1,17.2,1,34.7,2,87.17,2,0,87.17,87.17,2,3,1,3,2,1,2,83.82,47,90.635,10,1
867,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Larry A Ryle HS (KY),KY,16.75,4,17.14,4,16.7,5,33.4,3,83.99,3,0,83.99,83.99,3,6,1,2,2,1,3,83.42,20,85.57,44,0
868,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Middletown HS (OH),OH,16.73,5,16.99,5,17.1,2,33.1,7,83.92,4,0,83.92,83.92,4,7,1,2,2,1,1,81.42,72,87.555,27,0
869,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Franklin HS WG (OH),OH,16.94,3,17.19,3,16.2,7,33.2,5,83.53,5,0,83.53,83.53,5,8,1,2,2,1,2,85.09,35,86.725,30,0
870,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Victor J. Andrew HS (IL),IL,15.94,8,16.66,7,17,3,33.2,5,82.8,6,0,82.8,82.80,6,9,1,2,2,1,1,77.16,97,85.645,37,0
871,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Adlai E. Stevenson HS (IL),IL,16.02,6,16.68,6,16.5,6,33.3,4,82.5,7,0,82.5,82.50,7,10,1,3,2,1,1,81.59,70,92.265,8,1
872,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Terre Haute South HS (IN),IN,15.41,10,15.59,9,16,8,30.9,8,77.9,8,0,77.9,77.90,8,18,1,1,2,1,1,82.54,65,78.54,73,0
873,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Plymouth-Canton Educational Park (MI),MI,15.68,9,15.79,8,15.6,9,30.6,9,77.67,9,0,77.67,77.67,9,19,1,1,2,1,1,79.86,79,74.72,102,0
874,1,2024,Mid East Power Regional,3/23/2024,Prelims,SA,2,Round 2,Hamilton HS (OH),OH,16.01,7,15.13,11,15.4,10,29.9,11,76.44,10,0,76.44,76.44,10,21,1,1,2,1,2,82.715,50,77.44,84,0
876,1,2024,Mid East Power Regional,3/23/2024,Prelims,IA,1,-,Indiana University (IN),IN,17.01,2,17,1,16.8,1,30.7,3,81.51,1,0,81.51,81.51,1,1,1,2,1,0,0,0,0,85.39,17,0
877,1,2024,Mid East Power Regional,3/23/2024,Prelims,IA,1,-,Batavia Winterguard (NY),NY,16.15,4,16.8,2,15.2,5,32.1,1,80.25,2,0,80.25,80.25,2,2,1,2,1,0,0,0,0,84.32,32,0
878,1,2024,Mid East Power Regional,3/23/2024,Prelims,IA,1,-,Forest Hills (OH),OH,16.26,3,16.53,3,15.9,3,31.4,2,80.09,3,0,80.09,80.09,3,3,1,2,1,0,0,0,0,83.38,36,0
879,1,2024,Mid East Power Regional,3/23/2024,Prelims,IA,1,-,Onyx A (OH),OH,17.26,1,16.21,4,16.3,2,29.7,5,79.47,4,0,79.47,79.47,4,4,1,2,1,1,3,89.32,7,84,18,0
880,1,2024,Mid East Power Regional,3/23/2024,Prelims,IA,1,-,Rangerettes (OH),OH,15.08,6,14.95,6,15.3,4,30.3,4,75.63,5,0,75.63,75.63,5,5,1,1,1,1,2,86.85,16,78.81,45,0
881,1,2024,Mid East Power Regional,3/23/2024,Prelims,IA,1,-,Meridian A (KY),KY,15.39,5,15.61,5,15.1,6,28,6,74.1,6,0,74.1,74.10,6,6,1,1,1,0,0,0,0,77.66,49,0
882,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Centerville HS (OH),OH,17.3,2,15.5,6,17.7,2,33.6,3,84.1,1,0,84.1,84.10,1,1,1,3,4,1,3,94.6,4,94.55,2,1
883,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Northmont HS (OH),OH,16.5,6,16.7,2,15.9,7,34.1,1,83.2,2,0,83.2,83.20,2,2,1,3,4,1,3,89.1,8,91.65,5,1
884,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Noblesville HS (IN),IN,17.7,1,16.2,4,17.2,3,31.9,5,83,3,0,83,83.00,3,3,1,3,2,1,1,84.65,57,88,11,1
885,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Pendleton Heights HS (IN),IN,16.2,9,17.1,1,17.2,3,31.4,7,81.9,4,0.1,81.8,81.80,4,4,1,3,4,1,1,78.9,35,86.5,14,1
886,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Brownsburg HS (IN),IN,16.9,5,14.6,10,15.8,8,33.9,2,81.2,5,0,81.2,81.20,5,5,1,2,4,1,3,91.85,6,86,16,0
887,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Franklin Central HS (IN),IN,17.2,3,16.4,3,17.8,1,29.4,12,80.8,6,0.2,80.6,80.60,6,6,1,2,4,1,3,82.85,14,82.6,24,0
888,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Mason HS (OH),OH,17.1,4,15.3,7,15.3,10,32.3,4,80,7,0,80,80.00,7,7,1,3,2,1,3,94.445,4,89.7,8,1
889,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Lake Central HS (IN),IN,15.3,10,15.8,5,16.4,5,31.9,5,79.4,8,0,79.4,79.40,8,8,1,1,4,1,1,76.6,41,79.6,33,0
890,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Westfield HS (IN),IN,16.3,8,15.2,8,15.7,9,30.1,9,77.3,9,0,77.3,77.30,9,9,1,1,2,0,0,0,0,77.7,37,0
891,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Decatur Central HS (IN),IN,16.4,7,13.8,12,16.1,6,30.1,9,76.4,10,0.6,75.8,75.80,10,10,1,1,4,1,1,74.3,46,77,41,0
892,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Hamilton Southeastern HS (IN),IN,14.5,12,14.7,9,14.9,12,30.4,8,74.5,11,0,74.5,74.50,11,11,1,1,2,1,1,83.89,60,77.4,38,0
893,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Naperville Central HS (IL),IL,14.4,13,14.3,11,14.8,13,29.8,11,73.3,12,0,73.3,73.30,12,12,1,1,4,1,3,82.85,14,77.3,39,0
894,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Greenfield-Central HS (IN),IN,15.1,11,13.5,13,15,11,28.5,13,72.1,13,0,72.1,72.10,13,13,1,1,4,1,1,78.7,36,77.8,36,0
895,1,2024,Mid East Power Regional,3/23/2024,Prelims,SO,4,-,Marian Catholic HS (IL),IL,12.4,14,13.2,14,13.9,14,26.6,14,66.1,14,0,66.1,66.10,14,14,1,1,4,1,1,77.3,39,72.4,48,0
896,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,La Voute Performance Ensemble (MO),MO,17.6,1,17.1,2,17.5,1,34.7,2,86.9,1,0,86.9,86.90,1,1,1,3,3,1,3,91.2,6,90.35,5,1
897,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,Collage (OH),OH,17,3,17.4,1,16.9,4,34.9,1,86.2,2,0,86.2,86.20,2,2,1,3,1,1,3,92.615,4,92.25,4,1
898,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,Revival Winter Guard (IN),IN,17.5,2,16.7,5,17,3,34.6,3,85.8,3,0,85.8,85.80,3,3,1,3,3,1,1,80.8,27,88.95,6,1
899,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,Phoenix Independent (OH),OH,16.6,6,16.9,4,16.7,5,34,5,84.2,4,0,84.2,84.20,4,4,1,3,3,1,1,80.1,30,87.7,10,1
900,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,Allegiance (IL),IL,16.8,4,14.9,9,17.2,2,34.2,4,83.1,5,0,83.1,83.10,5,5,1,2,3,1,3,89.7,7,84.8,21,0
901,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,Top Hats (PA),PA,16.5,7,16.2,7,16.4,6,33.7,6,82.8,6,0,82.8,82.80,6,6,1,3,3,1,3,85.65,11,87.35,9,1
902,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,Purdue University Winter Guard (IN),IN,16.3,8,16.6,6,16.3,7,31.9,8,81.1,7,0,81.1,81.10,7,7,1,1,1,1,3,94.27,3,81,30,0
903,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,The Magnolia Project (KY),KY,16.7,5,15.9,8,15.8,8,32.1,7,80.5,8,0,80.5,80.50,8,8,1,2,1,1,3,95.095,2,83.8,24,0
904,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,State of Art (MI),MI,16,9,17,3,14.5,9,31.5,9,79,9,0,79,79.00,9,9,1,1,3,1,1,80.7,28,80,31,0
905,1,2024,Mid East Power Regional,3/23/2024,Prelims,IO,3,-,One Light (IN),IN,13.8,10,14.1,10,12.9,10,27.4,10,68.2,10,0,68.2,68.20,10,10,1,1,3,1,1,76.9,35,74.7,36,0
906,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Avon HS (IN),IN,18.7,1,19.1,1,18.6,1,37.3,1,93.7,1,0,93.7,93.70,1,1,1,3,6,1,3,94.4,3,99.35,1,1
907,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Carmel HS (IN),IN,18.1,2,18.2,2,17.6,2,35.6,2,89.5,2,0,89.5,89.50,2,2,1,3,6,1,3,96.55,1,91.75,5,1
908,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Fishers HS (IN),IN,17.7,3,17.9,3,17.5,3,34.5,3,87.6,3,0,87.6,87.60,3,3,1,3,6,1,2,80,17,89.6,7,1
909,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Northview HS (IN),IN,16.8,7,17.3,5,16.7,4,33.9,5,84.7,4,0,84.7,84.70,4,4,1,3,6,1,3,89.5,7,86.4,10,1
910,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Bellbrook HS (OH),OH,17.3,5,16.7,9,16.3,7,34,4,84.3,5,0,84.3,84.30,5,5,1,3,6,1,2,81.5,16,85.6,11,1
911,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Kiski Area HS (PA),PA,16.7,8,17.2,6,16.6,5,33.4,6,83.9,6,0,83.9,83.90,6,6,1,3,6,1,3,84.05,11,87.7,8,1
912,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Miamisburg HS (OH),OH,17.4,4,17.6,4,16.1,9,32.3,8,83.4,7,0,83.4,83.40,7,7,1,3,6,1,3,90.05,6,86,12,1
913,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Norwin HS (PA),PA,16.9,6,17,7,16.5,6,32.7,7,83.1,8,0,83.1,83.10,8,8,1,2,6,1,2,77.4,21,81.9,16,0
914,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Center Grove HS (IN),IN,16.5,9,16.8,8,16.2,8,31.2,9,80.7,9,0,80.7,80.70,9,9,1,3,6,1,3,83.65,13,83,15,1
915,1,2024,Mid East Power Regional,3/23/2024,Prelims,SW,6,-,Milford HS (OH),OH,16.2,10,16.2,10,15,10,30.5,10,77.9,10,0,77.9,77.90,10,10,1,1,4,1,3,94.75,3,78.5,23,0
916,1,2024,Mid East Power Regional,3/23/2024,Prelims,IW,5,-,Juxtaposition (OH),OH,17.3,2,17.4,1,17.6,2,35.5,1,87.8,1,0,87.8,87.80,1,1,1,3,5,1,3,83.15,13,90.1,7,1
917,1,2024,Mid East Power Regional,3/23/2024,Prelims,IW,5,-,Onyx (OH),OH,17.4,1,17.3,2,17.8,1,34.5,2,87,2,0,87,87.00,2,2,1,3,5,1,3,90.8,6,87.3,10,1
918,1,2024,Mid East Power Regional,3/23/2024,Prelims,IW,5,-,Lexis (KY),KY,16.7,3,16.7,3,15.9,3,31.7,3,81,3,0.1,80.9,80.90,3,3,1,2,5,1,2,83.4,16,82.8,17,0
919,1,2024,Mid East Power Regional,3/23/2024,Prelims,IW,5,-,Elevate (IN),IN,14.6,4,15.4,4,14.3,4,29.8,5,74.1,4,0,74.1,74.10,4,4,1,2,5,1,1,79.6,26,77.1,24,0
920,1,2024,Mid East Power Regional,3/23/2024,Prelims,IW,5,-,The Pride of Missouri State (MO),MO,14,5,14.7,5,13.6,5,30.6,4,72.9,5,0,72.9,72.90,5,5,1,1,3,1,3,92.9,3,74.2,28,0
922,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 1,Lassiter HS (GA),GA,15.74,5,16.94,3,16.2,3,33,2,81.88,2,0,81.88,81.88,2,12,1,2,2,0,0,0,0,84.64,52,0
926,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 1,Dorman HS (SC),SC,15.15,11,16.47,5,14.5,12,31.7,3,77.82,6,0,77.82,77.82,6,18,1,1,2,1,1,79.8,80,76.15,92,0
929,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 1,Bob Jones HS (AL),AL,15.52,7,15.87,10,15.2,8,31,7,77.59,9,0,77.59,77.59,9,21,1,1,2,1,1,76.8,100,78.14,76,0
932,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 1,White Knoll HS (SC),SC,14.62,14,16.13,9,15.3,7,29.9,12,75.95,12,0,75.95,75.95,12,25,1,1,2,0,0,0,0,78.08,78,0
935,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 2,Lexington HS (SC),SC,17.67,1,16.54,5,17.2,2,33.8,5,85.21,1,0,85.21,85.21,1,2,1,3,2,0,0,0,0,92.735,6,1
937,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 2,Creekview HS (GA),GA,16.22,8,16.87,2,16.8,4,34.5,1,84.39,3,0,84.39,84.39,3,4,1,3,2,1,2,87.315,28,90.05,12,1
939,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 2,Milton HS (GA),GA,15.89,10,16.67,4,16.6,5,33.9,4,83.06,5,0,83.06,83.06,5,6,1,2,2,1,1,84.3,59,88.105,23,0
941,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 2,Thompson HS (AL),AL,17.07,3,16.2,9,16.3,7,32.7,8,82.27,7,0,82.27,82.27,7,8,1,2,2,1,1,81.33,73,84.22,54,0
942,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 2,West Johnston HS (NC),NC,17.52,2,15.6,14,16.2,8,32.9,7,82.22,8,0,82.22,82.22,8,9,1,2,2,0,0,0,0,83.53,49,0
946,1,2024,Southeast Power Regional,3/23/2024,Prelims,SA,2,Round 2,East Lincoln HS A (NC),NC,15.53,11,16.45,7,15.4,12,30.9,12,78.28,12,0,78.28,78.28,12,17,1,1,2,0,0,0,0,80.65,63,0
949,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Georgia State University Winterguard (GA),GA,18.21,1,17.87,1,18.2,1,35,2,89.28,1,0,89.28,89.28,1,1,1,3,3,1,1,81.5,25,95.705,1,1
950,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Noir Independent (GA),GA,17.39,3,16.74,3,17.6,2,35.1,1,86.83,2,0,86.83,86.83,2,2,1,3,1,1,3,87.235,8,93.71,2,1
951,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Opus Independent (NC),NC,17.87,2,17.27,2,17.2,3,34.1,3,86.44,3,0,86.44,86.44,3,3,1,3,1,1,1,76.85,43,89.24,14,1
952,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Beau Monde Independent (TN),TN,16.41,4,16.41,4,16.4,8,33.2,5,82.42,4,0,82.42,82.42,4,4,1,2,1,0,0,0,0,86.54,19,0
953,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,University of South Florida A (FL),FL,16,5,15.66,5,16.6,6,34,4,82.26,5,0,82.26,82.26,5,5,1,2,1,0,0,0,0,84.55,30,0
954,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Reverie A (GA),GA,15.53,7,15.39,6,16.5,7,32.5,6,79.92,6,0,79.92,79.92,6,6,1,2,1,0,0,0,0,82.65,23,0
955,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,White & Gold Winterguard from Georgia Tech (GA),GA,15.9,6,15.28,7,16.8,4,31.5,7,79.48,7,0,79.48,79.48,7,7,1,1,1,0,0,0,0,80.22,37,0
956,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Visual Theater (TN),TN,15.3,9,14.81,10,16.7,5,30.8,8,77.61,8,0,77.61,77.61,8,8,1,1,1,1,3,82.2,14,79.37,43,0
958,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Charles Towne Independent (SC),SC,14.42,11,15.08,8,15.2,9,28.8,12,73.5,10,0,73.5,73.50,10,10,1,1,1,1,2,81.25,33,76.71,50,0
960,1,2024,Southeast Power Regional,3/23/2024,Prelims,IA,1,-,Revolutionary WinterGuard (VA),VA,14.41,12,13.81,12,14.2,11,29.5,11,71.92,12,0,71.92,71.92,12,12,1,1,1,1,1,75.76,45,72.57,56,0
962,1,2024,Southeast Power Regional,3/23/2024,Prelims,SO,4,-,Oviedo HS (FL),FL,17.1,1,17,1,17.4,1,34.6,1,86.1,1,0,86.1,86.10,1,1,1,3,4,1,3,91.9,5,90,7,1
963,1,2024,Southeast Power Regional,3/23/2024,Prelims,SO,4,-,Dobyns-Bennett HS (TN),TN,16.8,3,16.5,3,16.9,3,33.9,2,84.1,2,0,84.1,84.10,2,2,1,3,2,1,3,98.915,1,88.4,10,1
964,1,2024,Southeast Power Regional,3/23/2024,Prelims,SO,4,-,Byrnes HS (SC),SC,16.9,2,16.9,2,17,2,33,3,83.8,3,0,83.8,83.80,3,3,1,2,4,1,1,79.7,31,84.5,19,0
965,1,2024,Southeast Power Regional,3/23/2024,Prelims,SO,4,-,Seymour HS (TN),TN,15.7,5,15.1,6,16.3,5,31.9,4,79,4,0,79,79.00,4,4,1,2,4,1,2,82.1,19,80.5,31,0
966,1,2024,Southeast Power Regional,3/23/2024,Prelims,SO,4,-,North Gwinnett HS (GA),GA,15.9,4,15.6,4,15.7,6,30.8,5,78,5,0,78,78.00,5,5,1,2,4,1,1,81.9,25,81,28,0
967,1,2024,Southeast Power Regional,3/23/2024,Prelims,SO,4,-,Franklin HS (TN),TN,14.6,6,15.3,5,16.6,4,30.4,6,76.9,6,0,76.9,76.90,6,6,1,2,2,1,3,95.65,3,82.2,22,0
969,1,2024,Southeast Power Regional,3/23/2024,Prelims,IO,3,-,Alta Marea (AL),AL,17.6,1,17.8,1,17.5,2,34.5,1,87.4,1,0,87.4,87.40,1,1,1,3,3,1,3,88.45,9,94.15,2,1
970,1,2024,Southeast Power Regional,3/23/2024,Prelims,IO,3,-,Georgia (GA),GA,17.1,2,17.1,2,17.6,1,34.5,1,86.3,2,0,86.3,86.30,2,2,1,3,3,0,0,0,0,95.45,1,1
971,1,2024,Southeast Power Regional,3/23/2024,Prelims,IO,3,-,Tampa Independent Open (FL),FL,17,3,16.9,3,16.8,3,33.6,3,84.3,3,0,84.3,84.30,3,3,1,3,3,0,0,0,0,86.1,13,1
972,1,2024,Southeast Power Regional,3/23/2024,Prelims,IO,3,-,Edge Independent Open (GA),GA,16.7,4,16.8,4,16,4,33.5,4,83,4,0,83,83.00,4,4,1,2,3,1,3,92.1,5,84.8,16,0
973,1,2024,Southeast Power Regional,3/23/2024,Prelims,SW,6,-,Cleveland HS (NC),NC,16.5,1,16.6,1,16.4,1,32.3,1,81.8,1,0,81.8,81.80,1,1,1,1,6,1,3,85.65,10,80.2,21,0
974,1,2024,Southeast Power Regional,3/23/2024,Prelims,SW,6,-,Sunlake HS (FL),FL,15.8,2,15.9,2,15.7,2,31.5,2,78.9,2,0,78.9,78.90,2,2,1,2,6,0,0,0,0,81.1,18,0
975,1,2024,Southeast Power Regional,3/23/2024,Prelims,IW,5,-,Paramount (GA),GA,18.9,1,18.7,1,18.7,1,37.7,1,94,1,0,94,94.00,1,1,1,3,5,1,3,97.45,1,93.4,4,1
976,1,2024,Southeast Power Regional,3/23/2024,Prelims,IW,5,-,Etude (SC),SC,18.6,2,18.1,2,18.4,2,36.7,2,91.8,2,0,91.8,91.80,2,2,1,3,5,1,3,88.25,9,93.6,2,1
977,1,2024,Southeast Power Regional,3/23/2024,Prelims,IW,5,-,Tampa Independent (FL),FL,17.3,3,17.4,3,17.1,3,33.7,3,85.5,3,0,85.5,85.50,3,3,1,3,5,1,3,83.15,13,85.5,13,1
978,1,2024,Southeast Power Regional,3/23/2024,Prelims,IW,5,-,Edge Independent (GA),GA,16.9,4,17.2,4,16.5,4,33.5,4,84.1,4,0,84.1,84.10,4,4,1,2,5,1,2,77,24,82.3,19,0
